runid,dataset,alg,lambd,eta,M,K,T,local_batch,seed,record_intvl,final_loss,best_loss
0610T003547Z_cvuXEL,epsilon,3,0.0001,0.5,4096,8,4096,1,1,512,0.8125106118858325,0.8125106118858325
0610T001045Z_yRQ4Tr,epsilon,3,0.0001,0.2,32,8,4096,1,1,512,0.8521015373402018,0.8521015373402018
0610T130055Z_f127rW,epsilon,1,0.0001,20,512,8,4096,1,1,512,0.5167347808808798,0.5059620504796463
0610T011838Z_sR7p7v,epsilon,4,0.0001,0.02,512,32,4096,1,1,512,0.8379233062736937,0.8379233062736937
0609T235743Z_lOBNAj,epsilon,3,0.0001,1,2,2,4096,1,1,512,0.6216684977450516,0.6216684977450516
0610T000240Z_mBoho2,epsilon,3,0.0001,20,512,4,4096,1,1,512,0.4719429840306235,0.4719429840306235
0610T115442Z_4E8ifc,epsilon,1,0.0001,50,32,256,4096,1,1,512,0.9242543064807892,0.8186402424998622
0610T004549Z_izO3Mi,epsilon,4,0.0001,0.5,4096,1,4096,1,1,512,0.471457538043095,0.4714552566362738
0610T054424Z_5jgN6V,epsilon,4,0.0001,0.5,512,256,4096,1,1,512,0.8658026634606883,0.8658026634606883
0609T235643Z_rgBApS,epsilon,3,0.0001,0.05,4,2,4096,1,1,512,0.8523152305865831,0.8523152305865831
0517T102333Z_z4QQS7,epsilon,1,0.0001,5,128,32,4096,1,1,16,0.476853369639495,0.4760348597311205
0610T012704Z_n2BNA4,epsilon,4,0.0001,0.2,2,16,4096,1,1,512,0.5489774702410675,0.5489774702410675
0610T001819Z_KAxSkE,epsilon,3,0.0001,0.02,512,64,4096,1,1,512,0.8897088945728622,0.8897088945728622
0610T000027Z_0Coo02,epsilon,3,0.0001,10,32,2,4096,1,1,512,0.483056143766273,0.4749434030184234
0517T011459Z_VjRF5s,epsilon,1,0.0001,0.1,128,1,4096,1,1,16,0.4749850528345509,0.4736894687415957
0517T020400Z_muZldg,epsilon,0,0.0001,0.5,16,4,4096,1,1,16,0.6122463086050033,0.6122463086050033
0610T054453Z_MPVyHg,epsilon,4,0.0001,0.01,4,256,4096,1,1,512,0.8895127058593831,0.8895127058593831
0517T231141Z_p9kiVn,epsilon,1,0.0001,5,2048,128,4096,1,1,16,0.4731088665334868,0.4730636125966293
0517T001106Z_ZRrIwj,epsilon,0,0.0001,0.5,1024,128,4096,1,1,16,0.6115261427067308,0.6115261427067308
0610T112030Z_3MYJv2,epsilon,1,0.0001,50,4096,1,4096,1,1,512,0.7186806414494888,0.6755739214833527
0517T012725Z_IcODHd,epsilon,0,0.0001,0.5,16,8,4096,1,1,16,0.6121480672310817,0.6121480672310817
0610T004232Z_nhsGO5,epsilon,3,0.0001,0.1,2,128,4096,1,1,512,0.8878056090748404,0.8878056090748404
0610T014234Z_20Pnmo,epsilon,4,0.0001,0.02,4,32,4096,1,1,512,0.8377594082329837,0.8377594082329837
0517T000924Z_nLlF5d,epsilon,0,0.0001,10,2,512,4096,1,1,16,0.7987934563121498,0.6624821540714907
0610T000514Z_zKYird,epsilon,3,0.0001,0.005,2,4,4096,1,1,512,0.8862633318445384,0.8862633318445384
0610T010048Z_p6PLTv,epsilon,3,0.0001,1,1024,128,4096,1,1,512,0.8745510614578745,0.8745510614578745
0517T013407Z_KNKlLV,epsilon,1,0.0001,0.005,2,1,4096,1,1,16,0.5291493526331308,0.5291493526331308
0610T004530Z_TzMrFw,epsilon,4,0.0001,0.1,4096,1,4096,1,1,512,0.4714045842446714,0.4713674845553025
0610T005632Z_90bclU,epsilon,3,0.0001,2,128,128,4096,1,1,512,0.8638726233552386,0.8638726233552386
0610T014043Z_CB7rAz,epsilon,4,0.0001,0.001,1,64,4096,1,1,512,0.8888026222704598,0.8888026222704598
0610T111746Z_R7nGrH,epsilon,0,0.0001,20,4,4,4096,1,1,512,0.8927521696604763,0.699035380452051
0610T003917Z_m3zka9,epsilon,3,0.0001,2,8,64,4096,1,1,512,0.8446949298907661,0.8446949298907661
0517T180646Z_lpRKyc,epsilon,0,0.0001,0.2,8192,32,4096,1,1,16,0.7197669643249492,0.7197669643249492
0610T001341Z_4JiF9X,epsilon,3,0.0001,0.1,128,2,4096,1,1,512,0.824500550222343,0.824500550222343
0610T004356Z_8z04xj,epsilon,3,0.0001,0.2,256,128,4096,1,1,512,0.8854769693198262,0.8854769693198262
0609T225720Z_fHyn25,epsilon,3,0.0001,5,256,256,4096,1,1,512,0.8587820905509886,0.8587820905509886
0517T145635Z_dGXCFu,epsilon,0,0.0001,0.5,8192,1,4096,1,1,16,0.6115063422165583,0.6115063422165583
0610T010852Z_HOwnHR,epsilon,4,0.0001,50,2048,2,4096,1,1,512,0.8017901770066491,0.6461897316950848
0517T005423Z_cfECH6,epsilon,0,0.0001,0.1,128,4,4096,1,1,16,0.7813526417036252,0.7813526417036252
0610T002901Z_BNE9ui,epsilon,3,0.0001,0.002,256,2,4096,1,1,512,0.8871601768819377,0.8871601768819377
0610T112143Z_fOz3SH,epsilon,0,0.0001,20,32,128,4096,1,1,512,0.7126081999650608,0.5542426577581067
0610T010827Z_yd4jBR,epsilon,4,0.0001,0.01,2,1,4096,1,1,512,0.5246595116440768,0.5246595116440768
0610T013942Z_DkyWMC,epsilon,4,0.0001,1,1,128,4096,1,1,512,0.7762215877729916,0.7762215877729916
0517T000544Z_k2DoK4,epsilon,1,0.0001,0.02,128,64,4096,1,1,16,0.6174487933286936,0.6174487933286936
0517T103627Z_53xm38,epsilon,1,0.0001,10,64,4,4096,1,1,16,0.5124101304789067,0.5093040610945676
0517T180751Z_bB3XfS,epsilon,1,0.0001,2,4096,32,4096,1,1,16,0.4714855019019461,0.4714830970335979
0610T001327Z_Cw4rTA,epsilon,3,0.0001,10,1,32,4096,1,1,512,0.6862402094655642,0.6862402094655642
0610T002653Z_u48CX7,epsilon,4,0.0001,0.5,8192,1,4096,1,1,512,0.4713822188195807,0.4713770994814805
0517T010256Z_yByhT1,epsilon,1,0.0001,0.5,1,128,4096,1,1,16,0.5470580397307505,0.5470580397307505
0517T020516Z_Vaua2m,epsilon,1,0.0001,0.05,4,32,4096,1,1,16,0.5019696382739246,0.5019696382739246
0517T012636Z_wxVL4b,epsilon,0,0.0001,10,128,64,4096,1,1,16,0.4836968448924594,0.4824225570937208
0517T015011Z_VkEfZW,epsilon,1,0.0001,0.1,1024,64,4096,1,1,16,0.4873622550026947,0.4873622550026947
0516T234830Z_PGS97D,epsilon,0,0.0001,0.05,1024,256,4096,1,1,16,0.8244997782371856,0.8244997782371856
0610T112002Z_le5LwC,epsilon,1,0.0001,50,4096,128,4096,1,1,512,0.7007491688117033,0.697439816760395
0610T001735Z_VihplL,epsilon,3,0.0001,0.01,512,64,4096,1,1,512,0.8903990412644959,0.8903990412644959
0609T235650Z_6zDjd9,epsilon,3,0.0001,0.001,8192,1,4096,1,1,512,0.8871392704465864,0.8871392704465864
0610T011441Z_utw5ig,epsilon,4,0.0001,0.002,32,32,4096,1,1,512,0.8801711069078588,0.8801711069078588
0610T012729Z_mU7iNc,epsilon,4,0.0001,5,8192,32,4096,1,1,512,0.4730029591758195,0.4730029591758195
0610T014407Z_5l9S7d,epsilon,4,0.0001,0.005,16,32,4096,1,1,512,0.874151088433765,0.874151088433765
0610T014422Z_u3GUAc,epsilon,4,0.0001,5,1,64,4096,1,1,512,0.5456905117472283,0.5456905117472283
0517T025422Z_29Q6uS,epsilon,1,0.0001,0.005,256,1,4096,1,1,16,0.4734582942324941,0.4734582942324941
0610T111835Z_mNulR0,epsilon,0,0.0001,20,4096,1,4096,1,1,512,0.4714091045840917,0.4714091045840917
0610T054225Z_qlpdpo,epsilon,3,0.0001,0.005,128,256,4096,1,1,512,0.8910435742989656,0.8910435742989656
0517T104617Z_U0704g,epsilon,1,0.0001,2,32,8,4096,1,1,16,0.4872945520399255,0.4865669025348304
0517T022738Z_u9g4Uy,epsilon,1,0.0001,0.2,1,2,4096,1,1,16,1.035960182200021,0.8911376688840524
0517T122803Z_4UGVhX,epsilon,1,0.0001,0.5,2048,64,4096,1,1,16,0.4716587384544935,0.4716587384544935
0610T054304Z_UhWkgD,epsilon,3,0.0001,0.005,4096,256,4096,1,1,512,0.8910420780032345,0.8910420780032345
0609T225814Z_xoiyvc,epsilon,3,0.0001,1,8192,256,4096,1,1,512,0.8805075691960536,0.8805075691960536
0610T000907Z_zc04On,epsilon,3,0.0001,0.01,8192,32,4096,1,1,512,0.8897057267109652,0.8897057267109652
0610T005840Z_NDomhI,epsilon,4,0.0001,20,4096,2,4096,1,1,512,0.4777402489776434,0.4758631570793224
0517T105825Z_AN60oK,epsilon,1,0.0001,5,1,32,4096,1,1,16,1.3787255545435828,0.8911376688840524
0517T010127Z_711n1A,epsilon,1,0.0001,0.002,256,512,4096,1,1,16,0.8731839909032035,0.8731839909032035
0517T012820Z_B3Xmq0,epsilon,0,0.0001,0.2,1,128,4096,1,1,16,0.7276006166210516,0.7276006166210516
0610T005120Z_Nkt8tT,epsilon,3,0.0001,5,128,32,4096,1,1,512,0.7437745036943633,0.7437745036943633
0517T023430Z_Bw49Zo,epsilon,1,0.0001,0.01,2,8,4096,1,1,16,0.5300013980921812,0.5300013980921812
0517T183708Z_o6BCJ1,epsilon,0,0.0001,0.02,4096,16,4096,1,1,16,0.8582600750144893,0.8582600750144893
0516T235346Z_q9JKFk,epsilon,1,0.0001,0.02,32,64,4096,1,1,16,0.6172064123471079,0.6172064123471079
0610T001100Z_WC3uj7,epsilon,3,0.0001,50,1,16,4096,1,1,512,2.199643305486878,0.6578246965961589
0610T002453Z_eGyG8i,epsilon,3,0.0001,10,64,8,4096,1,1,512,0.5139118282482921,0.5139118282482921
0610T011220Z_FTmqVk,epsilon,4,0.0001,0.001,2,8,4096,1,1,512,0.8461700112737806,0.8461700112737806
0517T032534Z_bzDg2P,epsilon,0,0.0001,1,8,8,4096,1,1,16,0.5403976257472092,0.5403976257472092
0610T011118Z_lx3tVy,epsilon,4,0.0001,0.02,2,2,4096,1,1,512,0.5216965816225384,0.5216965816225384
0517T190911Z_GFRtE2,epsilon,1,0.0001,0.05,4096,4,4096,1,1,16,0.4713992889561035,0.4713992889561035
0610T013203Z_Mn03mq,epsilon,4,0.0001,0.2,2048,4,4096,1,1,512,0.4714239269810063,0.4714239269810063
0610T002440Z_ov5Odz,epsilon,3,0.0001,2,2,16,4096,1,1,512,0.7651407576419559,0.7651407576419559
0610T014243Z_6I3xrZ,epsilon,4,0.0001,0.1,256,16,4096,1,1,512,0.5952957980899173,0.5952957980899173
0610T000310Z_tor1Wm,epsilon,3,0.0001,0.2,512,8,4096,1,1,512,0.8520724550912485,0.8520724550912485
0517T163857Z_ROM88c,epsilon,0,0.0001,0.05,4096,1,4096,1,1,16,0.8245350722880794,0.8245350722880794
0610T013130Z_Zzn0kM,epsilon,4,0.0001,5,2048,32,4096,1,1,512,0.47303051107050004,0.47303051107050004
0610T010554Z_lNilcs,epsilon,3,0.0001,0.005,256,8,4096,1,1,512,0.8884685450412774,0.8884685450412774
0610T005400Z_9BCZnE,epsilon,3,0.0001,10,4,32,4096,1,1,512,0.6724584302168273,0.6724584302168273
0517T102346Z_OBcuLH,epsilon,1,0.0001,5,1024,8,4096,1,1,16,0.4735799556340472,0.4730343062957163
0610T054404Z_K1uYwD,epsilon,4,0.0001,0.001,2,256,4096,1,1,512,0.8909758211298853,0.8909758211298853
0517T025911Z_Mtmi8X,epsilon,0,0.0001,0.05,512,2,4096,1,1,16,0.8245469382601334,0.8245469382601334
0609T235624Z_hTRHng,epsilon,3,0.0001,5,32,1,4096,1,1,512,0.4788278527058201,0.4750195443237735
0517T000708Z_9wL2nX,epsilon,1,0.0001,0.05,4,4,4096,1,1,16,0.5047953704304305,0.4986819139725165
0610T004925Z_FU0Na9,epsilon,3,0.0001,0.001,512,128,4096,1,1,512,0.8910995107069023,0.8910995107069023
0517T022510Z_jMNZJM,epsilon,1,0.0001,0.01,1,8,4096,1,1,16,0.5457085568462318,0.5457085568462318
0609T235554Z_O9vSjF,epsilon,3,0.0001,0.05,64,1,4096,1,1,512,0.8244132755418327,0.8244132755418327
0610T111824Z_CYd5Tr,epsilon,1,0.0001,50,8,1,4096,1,1,512,4.127822758740009,0.8911376688840524
0610T013255Z_MgmAxS,epsilon,4,0.0001,0.1,32,128,4096,1,1,512,0.8711307896350626,0.8711307896350626
0609T232547Z_qTDl5e,epsilon,3,0.0001,100,2048,256,4096,1,1,512,3.062931363398908,0.8911376688840524
0517T011632Z_BeiZDP,epsilon,1,0.0001,0.005,1024,16,4096,1,1,16,0.6216061538217086,0.6216061538217086
0517T000208Z_55VhuV,epsilon,0,0.0001,0.02,512,256,4096,1,1,16,0.8582707890602761,0.8582707890602761
0610T003207Z_GrPflf,epsilon,3,0.0001,0.001,16,4,4096,1,1,512,0.8900064448562801,0.8900064448562801
0517T183952Z_fBKaUa,epsilon,0,0.0001,1,4096,16,4096,1,1,16,0.5326421100155885,0.5326421100155885
0610T012511Z_Z1f8k4,epsilon,4,0.0001,50,4096,8,4096,1,1,512,0.7665577345598271,0.7350626459469125
0517T000742Z_uOtfmY,epsilon,0,0.0001,0.2,128,2,4096,1,1,16,0.7196376976283182,0.7196376976283182
0610T001357Z_p1czon,epsilon,3,0.0001,0.005,64,8,4096,1,1,512,0.888477976017116,0.888477976017116
0610T112106Z_GdHlwn,epsilon,1,0.0001,50,4096,32,4096,1,1,512,0.6418912582416503,0.6418912582416503
0610T012022Z_a6JtJ2,epsilon,4,0.0001,50,64,16,4096,1,1,512,0.6353871973069151,0.6353871973069151
0610T054309Z_7DvcaP,epsilon,4,0.0001,0.02,32,256,4096,1,1,512,0.8882702403092473,0.8882702403092473
0610T000233Z_SeRjBV,epsilon,3,0.0001,0.005,1024,8,4096,1,1,512,0.8884493527022947,0.8884493527022947
0517T010549Z_8bi3XP,epsilon,1,0.0001,0.05,8,128,4096,1,1,16,0.5879009455990248,0.5879009455990248
0610T000650Z_eDsBMz,epsilon,3,0.0001,10,64,4,4096,1,1,512,0.4802114360404592,0.4802114360404592
0610T020101Z_FnECvE,epsilon,4,0.0001,0.005,8,128,4096,1,1,512,0.8882686745723126,0.8882686745723126
0517T020808Z_LXpNM7,epsilon,1,0.0001,0.5,2,32,4096,1,1,16,0.5527524303269346,0.5418667096071412
0517T021215Z_hLh7OS,epsilon,0,0.0001,5,512,16,4096,1,1,16,0.4732746786347715,0.4731638119676842
0517T140919Z_CXaDSB,epsilon,0,0.0001,0.1,8192,2,4096,1,1,16,0.7814215686244338,0.7814215686244338
0517T032254Z_R6dEww,epsilon,1,0.0001,0.02,32,1,4096,1,1,16,0.4760245866204687,0.4751545323725227
0610T130556Z_7hRjf7,epsilon,1,0.0001,20,512,2,4096,1,1,512,0.6746558863236819,0.5409714136072379
0517T004525Z_pdnG2i,epsilon,1,0.0001,1,128,128,4096,1,1,16,0.4722342439438328,0.4722342439438328
0517T103529Z_5qiPk1,epsilon,1,0.0001,5,4,8,4096,1,1,16,0.7714539138665049,0.7645423531324516
0517T214123Z_ErsQuT,epsilon,1,0.0001,1,4096,4,4096,1,1,16,0.4714213494837775,0.4714125380333261
0610T011106Z_oINZxU,epsilon,4,0.0001,0.05,8,8,4096,1,1,512,0.5323634839454321,0.5323634839454321
0517T014125Z_YajZjn,epsilon,1,0.0001,0.5,16,64,4096,1,1,16,0.476575389821217,0.476575389821217
0610T015322Z_B84Lkt,epsilon,4,0.0001,1,2048,128,4096,1,1,512,0.7709110840650536,0.7709110840650536
0516T235753Z_cM2QGv,epsilon,1,0.0001,0.01,32,128,4096,1,1,16,0.7495954449259652,0.7495954449259652
0610T111954Z_HlTZdn,epsilon,0,0.0001,50,4,32,4096,1,1,512,2.0446056606751237,0.8911376688840524
0610T015117Z_DSURdJ,epsilon,4,0.0001,50,256,64,4096,1,1,512,0.799740158407903,0.7295035963505966
0609T235638Z_LCeez0,epsilon,3,0.0001,0.001,16,2,4096,1,1,512,0.8889881370047803,0.8889881370047803
0610T012549Z_jYxKl7,epsilon,4,0.0001,0.01,128,4,4096,1,1,512,0.5440237124778157,0.5440237124778157
0517T123100Z_wnQ7zR,epsilon,0,0.0001,1,8192,2,4096,1,1,16,0.5326826641244838,0.5326826641244838
0610T004948Z_LdDPN2,epsilon,3,0.0001,5,4096,128,4096,1,1,512,0.8358428118207591,0.8358428118207591
0610T011609Z_5IAQS2,epsilon,4,0.0001,0.2,1,8,4096,1,1,512,0.5569100283626657,0.5569100283626657
0517T014457Z_GXmttI,epsilon,1,0.0001,0.001,64,32,4096,1,1,16,0.8174213723105832,0.8174213723105832
0609T232646Z_3WmP1g,epsilon,3,0.0001,50,2048,256,4096,1,1,512,1.5832231463167437,0.8911376688840524
0610T003941Z_ppZ6cf,epsilon,3,0.0001,0.001,512,32,4096,1,1,512,0.890985837113433,0.890985837113433
0610T004141Z_JTzR2h,epsilon,4,0.0001,0.5,512,1,4096,1,1,512,0.4729738212598346,0.4724956263110017
0517T104734Z_8OVJFO,epsilon,1,0.0001,10,128,8,4096,1,1,16,0.49367113775191396,0.4912100523789902
0609T235626Z_jmRSZJ,epsilon,3,0.0001,0.1,2,2,4096,1,1,512,0.8249733257936104,0.8249733257936104
0517T181522Z_NZ4LMw,epsilon,0,0.0001,10,8192,256,4096,1,1,16,0.4842983158828201,0.48388159533900604
0610T122909Z_T4970I,epsilon,1,0.0001,50,256,64,4096,1,1,512,0.8055337834924122,0.6837659793941482
0609T232530Z_51WaaN,epsilon,4,0.0001,100,256,256,4096,1,1,512,1.6590997776448153,0.8911376688840524
0517T012215Z_sy2KTo,epsilon,1,0.0001,0.2,8,128,4096,1,1,16,0.4936940489616861,0.4936940489616861
0517T212730Z_7FncXa,epsilon,1,0.0001,1,4096,64,4096,1,1,16,0.4713583975398909,0.4713583975398909
0610T014518Z_dwoXfe,epsilon,4,0.0001,0.2,4096,64,4096,1,1,512,0.7878538153188219,0.7878538153188219
0517T022853Z_BlzNyV,epsilon,0,0.0001,5,1,32,4096,1,1,16,0.6191329276928643,0.6191329276928643
0610T130614Z_6wTi04,epsilon,1,0.0001,20,512,64,4096,1,1,512,0.5345641836839986,0.5242435473272131
0516T234832Z_Vf6Kvo,epsilon,1,0.0001,1,8,2,4096,1,1,16,0.5777918229444579,0.5714008641580405
0610T111833Z_9kcgwt,epsilon,0,0.0001,50,1024,8,4096,1,1,512,0.5592717073327207,0.5512118528851935
0517T001229Z_9OdZEG,epsilon,0,0.0001,0.01,512,16,4096,1,1,16,0.8715021382093265,0.8715021382093265
0609T235753Z_a96sQM,epsilon,3,0.0001,0.01,1024,1,4096,1,1,512,0.8714833377478121,0.8714833377478121
0517T003901Z_qGxbeE,epsilon,0,0.0001,2,16,512,4096,1,1,16,0.489021684172876,0.489021684172876
0610T010501Z_etJeT9,epsilon,3,0.0001,0.02,8,16,4096,1,1,512,0.8863915586664017,0.8863915586664017
0610T003211Z_USKccK,epsilon,3,0.0001,0.05,256,8,4096,1,1,512,0.8768586712750317,0.8768586712750317
0610T012809Z_Spq1PB,epsilon,4,0.0001,0.1,1,128,4096,1,1,512,0.8695944743492618,0.8695944743492618
0610T011905Z_ip1fS0,epsilon,4,0.0001,0.2,8192,16,4096,1,1,512,0.5242827569110431,0.5242827569110431
0609T235741Z_wuf0Rq,epsilon,3,0.0001,0.002,1024,2,4096,1,1,512,0.8871340372359013,0.8871340372359013
0517T003207Z_vFwF8g,epsilon,0,0.0001,10,8,256,4096,1,1,16,0.5379334223259556,0.5343364158006266
0610T111848Z_CeG0wz,epsilon,0,0.0001,20,4096,128,4096,1,1,512,0.5247630959492054,0.5136216270683072
0610T010716Z_Cwurjs,epsilon,3,0.0001,0.01,8,16,4096,1,1,512,0.8884698619293625,0.8884698619293625
0517T102418Z_zEaOxp,epsilon,1,0.0001,10,4,8,4096,1,1,16,1.0238050033789543,0.8911376688840524
0610T003639Z_5K3U66,epsilon,4,0.0001,0.01,32,1,4096,1,1,512,0.47496685769780894,0.4745558890223085
0517T200616Z_dfwDIA,epsilon,1,0.0001,0.2,2048,64,4096,1,1,16,0.4756750949318822,0.4756750949318822
0517T003402Z_0qIqSE,epsilon,0,0.0001,0.5,1,256,4096,1,1,16,0.6362925535029855,0.6362925535029855
0610T011424Z_vmFGiG,epsilon,4,0.0001,10,1024,16,4096,1,1,512,0.4714695939752974,0.4714642027006257
0610T011659Z_kM1Bag,epsilon,4,0.0001,0.1,1024,1,4096,1,1,512,0.4715957704042747,0.4715559876870437
0516T235245Z_5bwid8,epsilon,0,0.0001,0.2,16,128,4096,1,1,16,0.7200708752131033,0.7200708752131033
0610T000107Z_HeqxF6,epsilon,3,0.0001,0.1,32,2,4096,1,1,512,0.8245638759298248,0.8245638759298248
0517T005931Z_aBU8Gh,epsilon,0,0.0001,0.01,16,1,4096,1,1,16,0.8714947252069902,0.8714947252069902
0517T012425Z_TvPhpH,epsilon,0,0.0001,0.1,1,32,4096,1,1,16,0.7850579464036014,0.7850579464036014
0610T015023Z_hxrzcc,epsilon,4,0.0001,20,8,32,4096,1,1,512,0.4916620027865008,0.4916620027865008
0517T001834Z_phCNmm,epsilon,1,0.0001,0.001,128,64,4096,1,1,16,0.8450208533253348,0.8450208533253348
0610T111821Z_MOByjv,epsilon,1,0.0001,50,8192,4,4096,1,1,512,1.7287704517807008,0.8911376688840484
0517T030754Z_DKsgWl,epsilon,1,0.0001,0.005,512,1,4096,1,1,16,0.4733406893515161,0.4733406893515161
0610T010747Z_e5Guyo,epsilon,4,0.0001,0.001,256,2,4096,1,1,512,0.6496608163535923,0.6496608163535923
0609T232539Z_rVjToi,epsilon,4,0.0001,50,8192,256,4096,1,1,512,0.8766811852318346,0.8267506318610147
0610T011755Z_J2VGbs,epsilon,4,0.0001,0.02,64,1,4096,1,1,512,0.4734004136918342,0.4734004136918342
0610T111803Z_TIFgJD,epsilon,0,0.0001,50,2,2,4096,1,1,512,4.1896560517495685,0.8911376688840524
0517T033349Z_AmA4lT,epsilon,1,0.0001,0.01,256,8,4096,1,1,16,0.4970435661431299,0.4970435661431299
0610T003341Z_BK6qF9,epsilon,3,0.0001,0.02,256,8,4096,1,1,512,0.8832444838321654,0.8832444838321654
0610T011333Z_MatGaG,epsilon,4,0.0001,0.01,16,16,4096,1,1,512,0.8042127302061619,0.8042127302061619
0610T014049Z_oPgrFu,epsilon,4,0.0001,1,1024,8,4096,1,1,512,0.4714348701840303,0.4714348701840303
0610T122856Z_VZSJ0w,epsilon,1,0.0001,50,256,256,4096,1,1,512,0.8285008106982612,0.729182496562271
0610T130101Z_pzUCO4,epsilon,1,0.0001,50,512,16,4096,1,1,512,0.6926987101516935,0.6168886700289518
0610T012752Z_shKHhp,epsilon,4,0.0001,0.001,64,64,4096,1,1,512,0.8888720298472406,0.8888720298472406
0610T054413Z_4u1hVP,epsilon,4,0.0001,0.2,128,256,4096,1,1,512,0.8770644724647814,0.8770644724647814
0610T012739Z_X2QcSP,epsilon,3,0.0001,0.5,2048,128,4096,1,1,512,0.8805238947791915,0.8805238947791915
0517T003249Z_yGAJFo,epsilon,0,0.0001,0.5,16,512,4096,1,1,16,0.6123041996938301,0.6123041996938301
0517T023738Z_QlwTfh,epsilon,0,0.0001,2,32,16,4096,1,1,16,0.4878727586439359,0.4878727586439359
0610T005241Z_AAftpC,epsilon,3,0.0001,0.001,8,32,4096,1,1,512,0.8909861902188632,0.8909861902188632
0517T012701Z_rDpoOt,epsilon,0,0.0001,0.05,16,64,4096,1,1,16,0.8245240666675873,0.8245240666675873
0610T010813Z_2iL8CK,epsilon,4,0.0001,20,4,2,4096,1,1,512,1.9392963524402176,0.8911376688840524
0610T015557Z_V0ZIfV,epsilon,4,0.0001,1,128,128,4096,1,1,512,0.7709184110511951,0.7709184110511951
0610T012322Z_85rXZL,epsilon,4,0.0001,0.01,8,2,4096,1,1,512,0.4900318181395468,0.4900318181395468
0610T012420Z_wi7rv9,epsilon,4,0.0001,1,512,16,4096,1,1,512,0.4746047660385534,0.4746047660385534
0517T005937Z_qeo66s,epsilon,0,0.0001,0.05,16,8,4096,1,1,16,0.8245225643488934,0.8245225643488934
0517T180154Z_jGopgG,epsilon,0,0.0001,1,2048,2,4096,1,1,16,0.5326347874538818,0.5326347874538818
0517T000751Z_y1lchF,epsilon,0,0.0001,1,128,16,4096,1,1,16,0.5326490074643565,0.5326490074643565
0517T003436Z_WXUOop,epsilon,0,0.0001,5,1024,64,4096,1,1,16,0.4731598918796389,0.4731598918796389
0517T102419Z_AiYDxG,epsilon,1,0.0001,2,8,256,4096,1,1,16,0.4895515118831517,0.48637539897911397
0610T111736Z_L3VzeX,epsilon,0,0.0001,50,128,16,4096,1,1,512,0.6889254734039942,0.6084868857046382
0517T165758Z_T7t6pV,epsilon,0,0.0001,0.02,2048,128,4096,1,1,16,0.8582494815838806,0.8582494815838806
0517T211727Z_EmUkuw,epsilon,1,0.0001,0.2,4096,8,4096,1,1,16,0.4713385393883592,0.4713385393883592
0517T103750Z_UiFerA,epsilon,1,0.0001,5,256,16,4096,1,1,16,0.4764491651379024,0.4751323737896438
0517T003512Z_Newbyl,epsilon,0,0.0001,1,2,128,4096,1,1,16,0.5486541443816305,0.5486541443816305
0610T111744Z_GzFCnQ,epsilon,0,0.0001,50,128,8,4096,1,1,512,0.6046782288028159,0.5706066039305412
0609T232626Z_7RUekw,epsilon,4,0.0001,20,2,256,4096,1,1,512,0.6367256124062122,0.6367256124062122
0610T001530Z_nwE8dI,epsilon,3,0.0001,50,2048,4,4096,1,1,512,1.124551947899584,0.8911376688840524
0517T013657Z_1tUqHJ,epsilon,1,0.0001,0.005,128,2,4096,1,1,16,0.4807379948684531,0.4807379948684531
0610T010926Z_E4lg0r,epsilon,4,0.0001,0.05,256,4,4096,1,1,512,0.4768245871768403,0.4768245871768403
0517T000537Z_JOx76h,epsilon,1,0.0001,0.2,8,32,4096,1,1,16,0.4829899446656568,0.4829899446656568
0610T114550Z_aNyDRZ,epsilon,1,0.0001,50,512,1,4096,1,1,512,0.6032097665378249,0.6032097665378249
0610T054254Z_MfPHDo,epsilon,3,0.0001,0.02,64,256,4096,1,1,512,0.8907649003346872,0.8907649003346872
0610T010110Z_Bxw1u1,epsilon,4,0.0001,10,2,1,4096,1,1,512,7.482523328173058,0.8911376688840524
0610T111821Z_aXGxZg,epsilon,0,0.0001,20,2,2,4096,1,1,512,1.3062089954958631,0.8911376688840524
0517T010430Z_pRZYTY,epsilon,0,0.0001,0.01,2,64,4096,1,1,16,0.8715670605772402,0.8715670605772402
0517T203017Z_TiaSYR,epsilon,0,0.0001,5,2048,4,4096,1,1,16,0.4720394608473807,0.4720394608473807
0609T232557Z_b5E0SH,epsilon,3,0.0001,20,512,256,4096,1,1,512,0.7983424528128868,0.7983424528128868
0517T102513Z_Cx8bPm,epsilon,1,0.0001,10,128,512,4096,1,1,16,0.4919128511670444,0.4912055431307949
0610T011826Z_IoDKFJ,epsilon,4,0.0001,0.1,16,16,4096,1,1,512,0.5974289609973175,0.5974289609973175
0517T024309Z_KYoloh,epsilon,1,0.0001,0.01,4,8,4096,1,1,16,0.5101306422268911,0.5101306422268911
0517T024301Z_Y6sd6A,epsilon,1,0.0001,0.005,128,1,4096,1,1,16,0.4736578358650636,0.4736578358650636
0610T010635Z_nmDzbC,epsilon,3,0.0001,0.02,4,64,4096,1,1,512,0.8896335990557566,0.8896335990557566
0610T005114Z_fo0YIN,epsilon,3,0.0001,0.001,256,16,4096,1,1,512,0.8908374410092135,0.8908374410092135
0610T015216Z_lYL41g,epsilon,4,0.0001,0.01,4096,64,4096,1,1,512,0.878901436584655,0.878901436584655
0610T012422Z_TeXItS,epsilon,4,0.0001,10,16,8,4096,1,1,512,0.49633193877790505,0.4946866874139069
